ID,species,lunge_depth
bw170816-27,bw,116.19316765145238
bw170816-27,bw,115.14869849578147
bw170816-27,bw,114.71233590970049
bw170816-27,bw,114.5745354026202
bw170816-27,bw,113.7748658466497
bw170816-27,bw,113.16554602211298
bw170816-27,bw,110.79310155862015
bw170816-27,bw,112.0905526932242
bw170816-27,bw,110.65364000383082
bw170816-27,bw,111.44777372928846
bw170816-27,bw,110.62971050936628
bw170816-27,bw,111.63763186132779
bw170816-27,bw,108.8602682061373
bw170816-27,bw,109.81931685143405
bw170816-27,bw,107.62898495320293
bw170816-27,bw,108.27404164535857
bw170816-27,bw,108.2210129421782
bw170816-27,bw,110.03606258851289
bw170816-27,bw,108.80252669354812
bw170816-27,bw,107.84972100074054
bw170816-27,bw,108.17940756040647
bw170816-27,bw,106.99758367236689
bw170816-27,bw,106.26412519309298
bw170816-27,bw,106.71889395914408
bw170816-41,bw,120.58126678576461
bw170816-41,bw,103.26105090091434
bw170816-41,bw,88.4246933400019
bw170816-41,bw,85.2506591938113
bw170816-41,bw,60.027555517447944
bw170816-41,bw,87.75944165678628
bw170816-41,bw,125.86463106893244
bw170816-41,bw,114.80378538939343
bw170816-41,bw,118.10352980900316
bw170816-41,bw,117.81253878180276
bw170816-41,bw,105.25812354120438
bw170816-41,bw,94.1930566642063
bw170816-41,bw,82.2808717902068
bw170816-41,bw,130.55533703786347
bw170816-41,bw,140.05947627655277
bw170816-41,bw,129.37953241268144
bw170816-41,bw,114.70273770527065
bw170816-41,bw,94.5341432995211
bw170816-41,bw,118.27942083141593
bw170816-41,bw,100.24019059936151
bw170816-41,bw,93.67382862054544
bw170816-41,bw,82.78729162328109
bw170816-41,bw,138.84186016491213
bw170816-41,bw,127.43564857462904
bw170816-41,bw,119.88863183877643
bw170816-41,bw,102.22697218804977
bw170816-41,bw,122.19768131327764
bw170816-41,bw,120.66607594912134
bw170816-41,bw,103.03351332362345
bw170816-41,bw,91.70252457880244
bw170816-41,bw,79.93714894225775
bw170816-41,bw,98.84473699336415
bw170816-41,bw,90.69759318184045
bw170816-41,bw,86.62294332559256
bw170816-41,bw,84.5131638715736
bw170816-41,bw,103.73212193382437
bw170816-41,bw,96.54079056272607
bw170816-41,bw,87.95708320007807
bw170816-41,bw,79.5660891924564
bw170816-41,bw,109.12571027797236
bw170816-41,bw,99.89072373307688
bw170816-41,bw,102.70897056668169
bw170816-41,bw,88.0933164304412
bw170816-41,bw,81.31820054153881
bw170816-41,bw,74.90142873066826
bw170816-41,bw,99.4121991802922
bw170816-41,bw,83.02646763515182
bw170816-41,bw,76.83578932004504
bw170816-41,bw,64.23146168164439
bw170816-41,bw,98.64725467738585
bw170816-41,bw,79.23234723751966
bw170816-41,bw,71.5348914926459
bw170816-41,bw,56.51360694523152
bw170816-41,bw,87.24456868294494
bw170816-41,bw,71.2056470381016
bw170816-41,bw,65.30821173642605
bw170816-41,bw,59.1839363450472
bw170816-41,bw,83.44326202865346
bw170816-41,bw,80.43516814623815
bw170816-41,bw,66.44368495005763
bw170816-41,bw,58.245264489030035
bw170816-41,bw,98.64182918424879
bw170816-41,bw,87.53866452489636
bw170816-41,bw,87.29965964277383
bw170816-41,bw,72.98252012857314
bw170816-41,bw,93.48653711810358
bw170816-41,bw,78.86936379002091
bw170816-41,bw,69.38816331776546
bw170816-41,bw,71.07997100844692
bw170816-41,bw,65.76350490198857
bw170816-41,bw,106.90144040224905
bw170816-41,bw,97.49604494642689
bw170816-41,bw,91.02050598521794
bw170816-41,bw,79.74477253672238
bw170816-41,bw,71.46318530577118
bw170816-41,bw,92.95594869836175
bw170816-41,bw,80.44695684379352
bw170816-41,bw,74.48295537199742
bw170816-41,bw,67.25149125806584
bw170816-41,bw,96.27861039235822
bw170816-41,bw,91.1483603871304
bw170816-41,bw,74.13823110124304
bw170816-41,bw,61.58884640843701
bw170816-41,bw,96.62036159969442
bw170816-41,bw,89.95886138046802
bw170816-41,bw,80.12522611870119
bw170816-41,bw,66.57562268309364
bw170816-41,bw,92.74073674786688
bw170816-41,bw,91.07250612476196
bw170816-41,bw,80.77858806617476
bw170816-41,bw,55.90633305423211
bw170816-41,bw,92.64548472443613
bw170816-41,bw,81.34246509110085
bw170816-41,bw,74.7967361983824
bw170816-41,bw,64.4573804136516
bw170816-41,bw,102.71904796452488
bw170816-41,bw,91.41459544798606
bw170816-41,bw,84.61437735234568
bw170816-41,bw,73.153748935151
bw170816-41,bw,90.65930178589693
bw170816-41,bw,88.74428506754231
bw170816-41,bw,91.40108447216662
bw170816-41,bw,72.05047411380664
bw170816-41,bw,93.28496648301329
bw170816-41,bw,75.97779852112039
bw170816-41,bw,71.54758664856016
bw170816-41,bw,63.92443607976704
bw170816-41,bw,62.8708359155419
bw170816-41,bw,90.88440568629967
bw170816-41,bw,77.77747918878723
bw170816-41,bw,69.05359201592533
bw170816-41,bw,65.70819822988999
bw170816-41,bw,88.13412014453375
bw170816-41,bw,76.30408120294001
bw170816-41,bw,70.42524382075437
bw170816-41,bw,61.706364959414906
bw170816-41,bw,89.0300567466109
bw170816-41,bw,86.50771668919921
bw170816-41,bw,79.74116232641067
bw170816-41,bw,69.81303171140698
bw170816-41,bw,88.62000085457365
bw170816-41,bw,71.0756097422812
bw170816-41,bw,59.215726756569396
bw170816-41,bw,61.8267388679687
bw170816-41,bw,93.50184174617668
bw170816-41,bw,81.37502691986624
bw170816-41,bw,67.51213356068703
bw170816-41,bw,62.57507700530753
bw170816-41,bw,90.25207402741226
bw170816-41,bw,81.93657330583895
bw170816-41,bw,80.1438730462787
bw170816-41,bw,63.36934777442046
bw170816-41,bw,93.2771288038933
bw170816-41,bw,84.97100038497734
bw170816-41,bw,72.9820297039448
bw170816-41,bw,60.803686572485276
bw170816-41,bw,86.21740630749103
bw170816-41,bw,88.15597066293518
bw170816-41,bw,65.03711285086399
bw170816-41,bw,82.04466080567008
bw170816-41,bw,67.79142295419136
bw170816-41,bw,65.8724502754521
bw170816-41,bw,60.90016036996456
bw170816-41,bw,85.61268050402751
bw170816-41,bw,71.63552137900548
bw170816-41,bw,73.88069780074441
bw170816-41,bw,63.23990350262904
bw170816-41,bw,92.04626325254821
bw170816-41,bw,76.89133922628702
bw170816-41,bw,74.48873065444282
bw170816-41,bw,59.918340613317056
bw170816-41,bw,58.864030408724126
bw170816-41,bw,89.89870515504117
bw170816-41,bw,77.50778856785726
bw170816-41,bw,60.32286920822767
bw170816-41,bw,83.63961430818608
bw170816-41,bw,81.43914013344249
bw170816-41,bw,73.92570125303072
bw170816-41,bw,69.3477604443003
bw170816-41,bw,64.25574675864661
bw170816-41,bw,71.80225802660742
bw170816-41,bw,78.98857738552054
bw170816-41,bw,79.58558601490283
bw170816-41,bw,76.92612002400367
bw170816-41,bw,77.61055712185951
bw170816-41,bw,60.83752363650887
bw170816-41,bw,60.83756892079461
bw170816-41,bw,73.27724440169153
bw170816-41,bw,70.7713442131031
bw170816-41,bw,70.86905915925794
bw170816-41,bw,56.26519046418483
bw170816-41,bw,80.13194555002863
bw170816-41,bw,72.2853534074092
bw170816-41,bw,51.6312864049158
bw170816-41,bw,77.84592324043012
bw170816-41,bw,85.05036705174864
bw170816-41,bw,78.77471298811128
bw170816-41,bw,62.78556473685257
bw170816-41,bw,76.71330588812155
bw170816-41,bw,69.23093380308772
bw170816-41,bw,67.21831575278898
bw170816-41,bw,50.5925078482971
bw170816-41,bw,83.27349489618116
bw170816-41,bw,31.36573467953392
bw170816-41,bw,32.017796049408204
bw170816-41,bw,23.759024879052603
bw170816-41,bw,71.4393444169277
bw170816-41,bw,61.025389219202886
bw170816-41,bw,77.28049941212534
bw170816-41,bw,87.7115453720166
bw170816-41,bw,70.96734348472812
bw170816-41,bw,23.0133711480141
bw170816-41,bw,79.94728606774389
bw170816-41,bw,67.94596069412356
bw170816-41,bw,56.4330201002621
bw170816-41,bw,59.697026291654915
bw170816-41,bw,61.90672612125847
bw170816-41,bw,24.355701635410746
bw170816-41,bw,35.214582356093274
bw170816-41,bw,30.765027162101482
bw170816-41,bw,34.46541373073577
bw170816-41,bw,20.161354233705257
bw170816-41,bw,30.06607798239155
bw170816-41,bw,30.31191283243069
bw170816-41,bw,16.983950661423094
bw170816-41,bw,17.800386620814393
bw170816-41,bw,26.128601718089048
bw170816-41,bw,20.620869638710584
bw170816-41,bw,28.45571229751227
bw170816-41,bw,16.07923849224433
bw170816-41,bw,19.355963819675218
bw170816-41,bw,17.55069931890499
bw170816-41,bw,39.20939308610103
bw170816-41,bw,12.473590671898913
bw170816-41,bw,17.563626106595784
bw170816-41,bw,17.397531510362736
bw170816-41,bw,19.580489674013307
bw170816-41,bw,27.402171810153817
bw170816-41,bw,27.52542851260081
bw170816-41,bw,11.018642573588783
bw170816-41,bw,15.194966959660224
bw170816-41,bw,18.467302296941426
bw170816-41,bw,28.749930506994446
bw170816-41,bw,26.545864781026
bw170816-41,bw,15.291011125817484
bw170816-41,bw,15.941759295878654
bw170816-41,bw,9.373982858492813
bw170816-41,bw,12.211666615536611
bw170816-41,bw,1.9483562066350317
bw170816-41,bw,15.692724906493655
bw170816-41,bw,5.931874380079812
bw170816-41,bw,9.997262460282796
bw170816-41,bw,9.312881821426139
bw170816-41,bw,9.947202991462806
bw170816-41,bw,9.951078113935914
bw170816-41,bw,7.448731170352062
bw170816-41,bw,2.6108954197371137
bw170816-41,bw,11.600543741379784
bw170816-41,bw,15.487154286846264
bw170816-41,bw,39.10847215882026
bw170816-41,bw,11.071816242995748
bw170816-41,bw,8.526551543133884
bw170816-41,bw,7.45006069399472
bw170816-41,bw,11.882890785424141
bw170816-41,bw,8.096833927246033
bw170816-41,bw,11.05381625655029
bw170816-41,bw,9.246111172193269
bw170816-41,bw,11.386334645903718
bw170816-41,bw,10.205608279827795
bw170816-41,bw,15.65843396705294
bw170816-41,bw,8.643726756892383
bw170816-41,bw,8.035509221837183
bw170816-41,bw,7.256420031003103
bw170816-41,bw,5.44876335939132
bw170816-41,bw,2.2061924882735244
bw170816-41,bw,0.5326476534326785
bw170816-41,bw,0
bw170816-41,bw,0
bw170816-41,bw,0
bw170816-41,bw,1.0468836996668072
bw170816-41,bw,0
bw170816-41,bw,2.489482382405579
bw170816-41,bw,3.15144312498213
bw170816-41,bw,0.4364657486781062
bw170816-41,bw,0
bw170816-41,bw,0.9575621346805678
bw170816-41,bw,0.5054803516434876
bw170816-41,bw,2.140639120714795
bw170816-41,bw,2.385037321567062
bw170816-41,bw,5.307271359606208
bw170816-41,bw,10.841033088659762
bw170816-41,bw,5.781860929427767
bw170816-41,bw,17.927901319274575
bw170816-41,bw,1.6077632624547586
bw170816-41,bw,17.97810821068918
bw170816-41,bw,9.867920144395631
bw170816-42,bw,151.13535627461806
bw170816-42,bw,150.92716217402827
bw170816-42,bw,136.5855934742682
bw170816-42,bw,145.392230581519
bw170816-42,bw,124.68859035376539
bw170816-42,bw,107.11191339390872
bw170816-42,bw,107.93776932106232
bw170816-42,bw,100.66536335357338
bw170816-42,bw,100.75809111679672
bw170816-42,bw,94.44599803377798
bw170816-42,bw,94.48530274451483
bw170816-42,bw,95.56627856909414
bw170816-42,bw,90.33775819298057
bw170816-42,bw,104.98438245472096
bw170816-42,bw,94.5160253286281
bw170816-42,bw,101.60966227093513
bw170816-42,bw,88.89738900688565
bw170816-42,bw,68.77288058640977
bw170816-42,bw,72.99830129341115
bw170816-42,bw,99.62143983883972
bw170816-42,bw,108.32633220204839
bw170816-42,bw,90.53872142437737
bw170816-42,bw,91.84493191524402
bw170816-42,bw,88.69363917582533
bw170816-42,bw,83.99625804027846
bw170816-42,bw,80.50470148807689
bw170816-42,bw,89.30886067945461
bw170816-42,bw,68.07021626852084
bw170816-42,bw,80.57447777883881
bw170816-42,bw,87.38491020819082
bw170816-42,bw,83.67067907159615
bw170816-42,bw,87.98489448695975
bw170816-42,bw,86.07953055520365
bw170816-42,bw,84.87387991086996
bw170816-42,bw,82.42262811722259
bw170816-42,bw,76.45977480105466
bw170816-42,bw,82.8856223158809
bw170816-42,bw,87.58589739316076
bw170816-42,bw,81.85617923353732
bw170816-42,bw,84.42589609510743
bw170816-42,bw,7.904327983995771
bw170816-42,bw,5.8217165352382585
bw170816-42,bw,6.943795304611917
bw170816-42,bw,92.33261997083078
bw170816-42,bw,67.8853678801606
bw170816-42,bw,88.77279358374517
bw170816-42,bw,79.99635024094428
bw170816-42,bw,93.554907331157
bw170816-42,bw,96.32017735774218
bw170816-42,bw,95.91649066948291
bw170816-42,bw,100.07886270316794
bw170816-42,bw,95.68363052479512
bw170816-42,bw,93.89020613591643
bw170816-42,bw,90.4369465537667
bw170816-42,bw,80.44662207915465
bw170816-42,bw,90.99467877781163
bw170816-42,bw,76.92685927866145
bw170816-42,bw,63.34824104849703
bw170816-42,bw,86.91219147934648
bw170816-42,bw,104.53947980825964
bw170816-42,bw,59.27361122126325
bw170816-42,bw,52.127581291118574
bw170816-44,bw,106.46922243266891
bw170816-44,bw,99.06616448162292
bw170816-44,bw,90.03622323673568
bw170816-44,bw,90.42754877024838
bw170816-44,bw,85.6992868506527
bw170816-44,bw,105.69639147473096
bw170816-44,bw,119.14132420805588
bw170816-44,bw,109.0674315713696
bw170816-44,bw,109.00854054301533
bw170816-44,bw,93.77939192455861
bw170816-44,bw,85.78190598738138
bw170816-44,bw,102.99795820913988
bw170816-44,bw,105.21012617108374
bw170816-44,bw,88.58223765146938
bw170816-44,bw,113.03747019036577
bw170816-44,bw,101.42797950672487
bw170816-44,bw,93.19660448122508
bw170816-44,bw,90.80450580704698
bw170816-44,bw,114.9138915214038
bw170816-44,bw,107.46613921797328
bw170816-44,bw,98.59498680082409
bw170816-44,bw,88.92542290263239
bw170816-44,bw,109.39045685075007
bw170816-44,bw,104.07275393141867
bw170816-44,bw,104.89695424083864
bw170816-44,bw,40.62062880099564
bw170816-44,bw,109.25829364104642
bw170816-44,bw,106.77414337788197
bw170816-44,bw,90.3993500305917
bw170816-44,bw,118.0098436441022
bw170816-44,bw,106.362697237623
bw170816-44,bw,14.385344502795457
bw170816-44,bw,69.92980259547062
bw170816-44,bw,75.55545928176075
bw170816-44,bw,73.62153341475124
bw170816-44,bw,53.98484440055846
bw170816-44,bw,78.48615089792474
bw170816-44,bw,60.64328791123947
bw170816-44,bw,44.888453370588365
bw170816-44,bw,40.5111739694785
bw170816-44,bw,45.58173442334441
bw170816-44,bw,50.53078948642584
bw170816-44,bw,51.7447945741109
bw170816-44,bw,65.0637527334838
bw170816-44,bw,79.33695832128404
bw170816-44,bw,104.79731729470407
bw170816-44,bw,105.70290491576586
bw170816-44,bw,86.55596904100787
bw170816-44,bw,94.27010628384166
bw170816-44,bw,97.24249677957624
bw170816-44,bw,95.79142385494258
bw170816-44,bw,93.67864402867842
bw170816-44,bw,91.9068744252696
bw170816-44,bw,94.16530353484549
bw170816-44,bw,107.6526075563667
bw170816-44,bw,91.48186864102092
bw170816-44,bw,88.34317879133582
bw170816-44,bw,90.50242037443697
bw170816-44,bw,79.8667427160727
bw170816-44,bw,97.66837775683001
bw170816-44,bw,82.06356670079839
bw170816-44,bw,80.09471876672845
bw170816-44,bw,84.44163571091308
bw170816-44,bw,74.09270082202032
bw170816-44,bw,63.51499916301766
bw170816-44,bw,73.17530831170212
bw170816-44,bw,101.2085986670097
bw170816-44,bw,81.11184723787622
bw170816-44,bw,76.32367344986845
bw170816-44,bw,86.59265440176846
bw170816-44,bw,92.95996734973737
bw170816-44,bw,93.38038572894385
bw170816-44,bw,88.0685806062352
bw170816-44,bw,80.97901933980542
bw170816-44,bw,15.492605815164644
bw170816-44,bw,46.77544782198084
bw170816-44,bw,69.83560564022206
bw170816-44,bw,32.066210142851446
bw170816-44,bw,82.50707254212772
bw170816-44,bw,77.20616217660302
bw170816-44,bw,59.9697901897659
bw170816-44,bw,71.93377718878939
bw170816-44,bw,56.67193448640277
bw170816-44,bw,66.93618045951311
bw170816-44,bw,71.06032724791056
bw170816-44,bw,75.70084992712728
bw170816-44,bw,34.056855822203424
bw170816-44,bw,30.30261403815209
bw170816-44,bw,29.382516130829245
bw170816-44,bw,57.29586430332539
bw170816-44,bw,37.68830742872338
bw170816-44,bw,80.1761450123017
bw170816-44,bw,68.66668222957206
bw170816-44,bw,80.01746725040302
bw170816-44,bw,57.006267459034994
bw170816-44,bw,74.89726487848337
bw170816-44,bw,90.02407951320332
bw170816-44,bw,86.36915036648898
bw170816-44,bw,56.930311362873155
bw170816-44,bw,33.88609194742921
bw170816-44,bw,87.75177500414024
bw170816-44,bw,90.98517333719636
bw170816-44,bw,55.19450961927921
bw170816-44,bw,72.18992343762551
bw170816-44,bw,36.23185232563357
bw170816-44,bw,62.638602619477886
bw170816-44,bw,31.378596205872146
bw170816-44,bw,26.897407823340327
bw170816-44,bw,30.758826075149145
bw170816-44,bw,73.66518571145134
bw170816-44,bw,89.2212930443875
bw170816-44,bw,102.02660376472961
bw170816-44,bw,31.96439281657385
bw170816-44,bw,62.76036722512535
bw170816-44,bw,50.63549941660262
bw170816-44,bw,35.75969251125272
bw170816-44,bw,42.45665351764848
bw170816-44,bw,34.579250830650324
bw170816-44,bw,37.48473644269864
bw170816-44,bw,35.075836400730466
bw170816-44,bw,26.764393959961403
bw170816-44,bw,78.51466527419733
bw170816-44,bw,34.71464923266517
bw170816-44,bw,26.943574386071607
bw170816-44,bw,25.944732872159623
bw170816-44,bw,34.46689344083794
bw170816-44,bw,29.717328128950676
bw170816-44,bw,22.697195050861176
bw170816-44,bw,36.3676530362934
bw170816-44,bw,24.734864606156197
bw170816-44,bw,25.618586788473
bw170816-44,bw,32.437679625228064
bw170816-44,bw,19.785850777346983
bw170816-44,bw,26.83825910999663
bw170816-44,bw,26.0342895575168
bw170816-44,bw,27.3801554610912
bw170816-44,bw,32.53443388285985
bw170816-44,bw,30.098644658624362
bw170816-44,bw,24.96343314502433
bw170816-44,bw,15.480770133863995
bw170816-44,bw,13.304341851044578
bw170816-44,bw,16.02856638060924
bw170816-44,bw,17.254286131703605
bw170816-44,bw,23.50733678078157
bw170816-44,bw,41.67507841750693
bw170816-44,bw,26.198052505572505
bw170816-44,bw,23.99557759804123
bw170816-44,bw,17.83895055045257
bw170816-44,bw,21.184260510234076
bw170816-44,bw,13.56892914814286
bw170816-44,bw,21.83964016349949
bw170816-44,bw,11.883227100333013
bw170816-44,bw,11.990190264177482
bw170816-44,bw,19.281868293352872
bw170816-44,bw,20.373469692187527
bw170816-44,bw,24.811909624865145
bw170816-44,bw,24.42032022584871
bw170816-44,bw,18.22221098127719
bw170816-44,bw,26.576907109769632
bw170816-44,bw,28.331058891523142
bw170816-44,bw,44.74746137203106
bw170816-44,bw,58.78820227725093
bw170816-44,bw,60.03031311083032
bw170816-44,bw,66.92794138365701
bw170816-44,bw,68.16198879923459
bw170816-44,bw,63.31154534381703
bw170816-44,bw,53.304740310524146
bw170816-44,bw,66.81235136267567
bw170816-44,bw,65.76527112663533
bw170816-44,bw,38.24733012571093
bw170816-44,bw,38.82660951924977
bw170816-44,bw,85.58229555624271
bw170816-44,bw,78.10431186182166
bw170816-44,bw,84.12132010667192
bw170816-44,bw,82.60957733317501
bw170816-44,bw,81.57643585107542
bw170816-44,bw,64.82170754402036
bw170816-44,bw,89.57764040757779
bw170816-44,bw,89.14648434124815
bw170816-44,bw,80.04089023007222
bw170816-44,bw,86.98483091728494
bw170816-44,bw,94.65600239690718
bw170816-44,bw,93.67400670682457
bw170816-44,bw,37.975384923565116
bw170816-44,bw,96.83451134324086
bw170816-44,bw,96.11982154802246
bw170816-44,bw,94.1371060626044
bw170816-44,bw,86.80132980689524
bw170816-44,bw,85.74542135446788
bw170816-44,bw,79.43422817476616
bw170816-44,bw,107.44711641522048
bw170816-44,bw,105.60929939386263
bw170816-44,bw,99.48268726023399
bw170816-44,bw,96.52469521338966
bw170816-44,bw,90.89474312690574
bw170816-44,bw,90.22340288350757
bw170816-44,bw,111.64311104885354
bw170816-44,bw,112.13777074454632
bw170816-44,bw,110.30600803171774
bw170816-44,bw,107.30103577716064
bw170816-44,bw,103.76654515963776
bw170816-44,bw,97.24837316244381
bw170816-44,bw,101.6393761190305
bw170816-44,bw,100.81263362273307
bw170816-44,bw,110.0351264422088
bw170816-44,bw,105.82812084664916
bw170816-44,bw,104.4126130356283
bw170816-44,bw,102.67199278825132
bw170816-44,bw,97.19219991981869
bw170816-44,bw,111.00179929708185
bw170816-44,bw,105.41088912304282
bw170816-44,bw,101.74865261360128
bw170816-44,bw,98.25912620828254
bw170816-44,bw,101.26656341060163
bw170816-44,bw,98.78037858380802
bw170816-44,bw,98.3761036073828
